StartDate,study_id,withdraw,EndDate,Status,Progress,Duration__in_seconds_,Finished,RecordedDate,date,bpns_gen_1,bpns_gen_2,bpns_gen_3,bpns_gen_4,bpns_gen_5,bpns_gen_6,bpns_gen_7,bpns_gen_8,bpns_gen_9,bpns_gen_10,bpns_gen_11,bpns_gen_12,bpns_gen_13,bpns_gen_14,bpns_gen_15,bpns_gen_16,bpns_gen_17,bpns_gen_18,bpns_gen_19,bpns_gen_20,bpns_gen_21,bpns_gen_22,bpns_gen_23,bpns_gen_24,bpns_gen_25,bfi_1,bfi_2,bfi_3,bfi_4,bfi_5,bfi_6,bfi_7,bfi_8,bfi_9,bfi_10,bfi_11,bfi_12,bfi_13,bfi_14,bfi_15,bfi_16,bfi_17,bfi_18,bfi_19,bfi_20,bfi_21,bfi_22,bfi_23,bfi_24,bfi_25,bfi_26,bfi_27,bfi_28,bfi_29,bfi_30,bfi_31,bfi_32,bfi_33,bfi_34,bfi_35,bfi_36,bfi_37,bfi_38,bfi_39,bfi_40,bfi_41,bfi_42,bfi_43,bfi_44,bfi_45,afi_1,afi_2,afi_3,afi_4,afi_5,afi_6,afi_7,afi_8,afi_9,afi_10,afi_11,afi_12,afi_13,afi_14,afi_15,afi_16,authentic_1,authentic_2,authentic_3,authentic_4,authentic_5,authentic_6,authentic_7,authentic_8,authentic_9,authentic_10,authentic_11,authentic_12,authentic_13,selfreflect_1,selfreflect_2,selfreflect_3,selfreflect_4,selfreflect_5,selfreflect_6,selfreflect_7,selfreflect_8,selfreflect_9,selfreflect_10,selfreflect_11,selfreflect_12,selfreflect_13,gender,gender_3_TEXT,Q42,ethnicity_1,ethnicity_2,ethnicity_3,ethnicity_4,ethnicity_5,ethnicity_6,ethnicity_7,iphone,consent,consent1,consent2,Q12,Q20,Q53,Q32,Q35,Q31,Q52,Q30,Q37,Q38,Q39,Q51,Q40,Q50,Q51.0
2019-04-12T10:59:51Z,78,NA,2019-04-12T11:16:23Z,0,100,992,1,2019-04-12T11:16:23Z,5,7,6,6,5,3,1,1,4,7,7,7,7,3,1,1,1,6,6,5,6,1,4,4,4,2,2,4,5,1,4,4,5,5,2,4,4,1,5,4,5,5,5,4,4,4,4,5,2,2,2,1,1,5,4,5,4,5,5,2,5,2,2,5,4,5,4,5,4,4,5,5,5,5,5,5,1,1,1,3,5,5,4,5,5,5,1,5,3,5,3,3,5,1,3,4,1,3,1,3,10,7,10,0,10,10,0,7,0,6,5,10,5,1,,5,NA,1,NA,NA,NA,NA,NA,1,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA
2019-04-15T22:57:21Z,79,NA,2019-04-15T23:07:45Z,0,100,623,1,2019-04-15T23:07:46Z,8,4,4,1,1,7,7,7,7,5,6,4,4,7,6,7,4,5,7,7,4,7,6,7,2,2,3,5,5,3,3,5,3,2,4,5,3,2,5,5,5,5,5,1,5,3,5,4,3,4,1,3,5,5,5,3,5,3,4,5,5,3,3,4,4,5,5,3,5,1,5,2,2,3,3,5,3,3,4,3,4,5,5,5,5,5,1,5,5,5,4,4,5,5,3,3,5,4,5,3,10,10,10,0,10,10,0,0,0,5,6,5,5,1,,3,NA,NA,NA,1,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
2019-04-16T10:59:01Z,80,NA,2019-04-16T11:18:12Z,0,100,1150,1,2019-04-16T11:18:13Z,9,5,4,4,6,5,5,7,7,5,6,5,5,6,3,2,5,6,4,5,5,7,3,6,3,2,4,3,4,2,3,4,4,2,2,4,3,1,5,4,3,4,4,3,4,3,4,2,2,3,3,3,3,5,4,4,4,4,4,4,4,2,3,4,4,3,4,4,4,2,5,4,4,3,3,4,3,4,3,3,4,3,4,5,4,4,1,4,2,3,3,2,4,2,3,3,2,3,3,3,7,6,5,2,8,8,2,3,2,4,4,7,5,2,,5,NA,NA,NA,NA,1,NA,NA,1,NA,1,NA,1,1,NA,2,NA,2,NA,NA,NA,1,NA,NA,NA,NA,NA
2019-04-23T15:12:31Z,81,NA,2019-04-23T15:28:59Z,0,100,987,1,2019-04-23T15:29:00Z,16,6,4,5,4,6,3,3,4,7,7,7,7,1,1,1,1,5,6,6,6,3,4,4,3,2,2,2,5,1,3,5,4,3,4,5,4,1,5,2,3,4,3,3,3,4,5,4,3,4,4,2,2,5,3,5,5,4,4,4,4,3,1,4,5,4,2,3,4,4,5,3,4,3,4,5,1,3,3,1,4,4,3,4,4,4,1,5,2,3,1,1,2,1,3,4,1,4,1,3,7,1,1,2,7,5,1,6,10,2,4,5,5,2,,4,NA,NA,NA,NA,NA,1,NA,1,NA,NA,1,1,1,NA,NA,1,7,NA,NA,NA,NA,1,NA,NA,NA,NA
2019-04-23T14:55:24Z,82,NA,2019-04-23T15:08:46Z,0,100,801,1,2019-04-23T15:08:46Z,16,6,6,5,6,4,2,4,4,5,6,6,6,2,1,2,1,6,6,5,4,4,3,5,4,2,3,3,4,1,4,4,4,3,2,4,4,2,5,4,4,4,4,2,4,5,4,4,3,3,4,3,2,4,4,3,5,5,4,3,3,4,3,4,5,4,2,4,4,4,5,3,4,4,4,4,4,3,3,3,4,3,4,4,4,4,1,5,3,2,2,3,2,3,4,3,3,3,2,3,8,5,6,5,6,5,4,6,2,5,4,7,5,2,,3,NA,NA,NA,NA,NA,1,NA,1,NA,NA,1,1,1,NA,NA,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA
2019-04-12T13:22:31Z,83,NA,2019-04-12T13:41:09Z,0,100,1117,1,2019-04-12T13:41:10Z,5,5,6,6,6,4,2,3,3,7,7,6,6,1,2,1,2,6,6,6,6,2,4,2,2,2,4,3,5,1,4,4,4,2,3,5,4,2,5,4,4,4,4,1,5,5,3,5,2,4,4,3,2,5,3,3,3,5,4,4,3,4,1,4,4,4,2,5,3,2,5,4,4,4,5,5,3,4,3,2,4,3,4,3,3,3,1,5,2,3,3,3,3,2,4,4,2,5,1,3,5,4,6,3,6,5,4,3,3,2,4,6,5,1,,4,NA,1,NA,NA,1,NA,NA,1,1,NA,NA,1,1,NA,NA,NA,9,NA,2,1,NA,NA,NA,1,NA,NA
2019-04-23T13:54:40Z,84,NA,2019-04-23T14:24:47Z,0,100,1806,1,2019-04-23T14:24:47Z,16,6,3,6,5,3,2,4,4,7,6,6,6,2,2,2,1,6,5,6,6,2,4,4,5,2,5,3,3,3,5,5,4,4,4,3,4,3,4,4,4,4,4,1,4,4,4,5,3,4,3,4,3,5,4,4,4,4,4,4,4,5,3,4,4,4,3,4,3,4,5,4,5,4,4,4,3,3,1,1,4,4,3,4,4,3,1,4,3,1,1,2,2,1,4,1,1,4,4,3,5,5,6,5,8,5,2,9,2,5,5,5,5,2,,3,NA,NA,NA,NA,NA,1,NA,1,NA,NA,1,1,1,NA,NA,1,5,NA,NA,NA,NA,1,NA,NA,NA,NA
2019-04-24T13:06:35Z,85,NA,2019-04-24T13:22:15Z,0,100,940,1,2019-04-24T13:22:15Z,17,4,3,5,5,6,1,5,4,5,6,5,7,2,3,3,7,4,4,4,5,2,4,3,4,2,4,4,5,3,3,1,5,2,4,4,2,1,5,1,2,3,5,2,5,2,2,4,1,1,4,4,1,4,4,4,2,5,5,4,3,3,2,4,5,4,2,5,3,2,5,2,3,3,4,5,2,2,4,3,5,4,3,3,4,4,1,3,2,3,2,4,2,2,4,3,3,4,1,3,8,0,2,0,8,10,0,4,8,5,5,7,5,2,,3,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,NA,NA,2,9,NA,NA,NA,NA,1,NA,NA,NA,NA
2019-04-20T17:45:39Z,86,NA,2019-04-20T18:53:54Z,0,100,4095,1,2019-04-20T18:53:55Z,13,6,7,7,6,3,3,2,2,6,6,6,6,2,2,1,3,6,6,5,6,2,3,2,1,2,4,4,4,2,3,2,5,3,4,4,4,2,4,3,2,4,5,3,2,4,2,4,3,4,4,4,2,5,3,5,3,4,4,4,3,4,1,4,2,4,1,4,3,4,5,4,5,4,4,4,2,3,4,2,3,4,4,3,4,4,1,4,3,3,3,2,3,2,5,4,2,4,2,3,8,10,8,1,8,2,1,2,1,1,9,8,5,1,,5,NA,1,NA,NA,NA,NA,NA,1,NA,1,NA,1,1,NA,1,NA,3,NA,NA,NA,1,NA,NA,NA,NA,NA
2019-04-22T10:52:22Z,87,NA,2019-04-22T11:08:29Z,0,100,967,1,2019-04-22T11:08:30Z,15,5,5,5,5,4,3,4,4,6,5,5,5,2,3,2,2,5,5,5,5,3,3,3,1,2,2,3,4,2,4,4,2,3,4,4,3,2,4,3,4,4,4,2,2,4,4,4,4,4,4,4,3,4,3,4,4,4,4,4,4,3,3,4,2,4,3,4,2,4,5,4,4,4,4,4,3,3,4,3,3,4,3,4,4,4,1,5,2,2,1,2,3,1,4,4,3,4,1,3,8,5,9,1,8,9,2,2,3,5,7,5,5,2,,4,NA,1,NA,NA,NA,NA,NA,1,NA,NA,1,1,1,NA,NA,1,4,NA,NA,NA,NA,1,NA,NA,NA,NA
2019-04-12T14:10:12Z,88,NA,2019-04-12T14:13:17Z,0,100,185,1,2019-04-12T14:13:18Z,5,4,6,6,4,4,2,2,4,4,6,4,4,1,4,3,4,2,4,6,6,2,4,1,2,2,4,3,2,3,4,3,NA,3,3,4,1,4,3,4,3,4,5,NA,3,3,5,3,3,2,3,4,4,NA,2,2,4,3,4,5,4,4,2,2,3,2,3,3,5,2,5,3,3,3,4,3,2,3,2,2,3,2,4,2,4,2,1,2,2,3,3,3,4,3,4,NA,1,4,4,3,5,5,6,5,4,5,5,8,5,5,6,6,5,1,,4,NA,NA,NA,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
2019-04-13T09:43:37Z,89,NA,2019-04-13T09:54:35Z,0,100,657,1,2019-04-13T09:54:35Z,6,5,5,5,5,5,5,6,5,7,6,4,5,5,3,2,1,5,5,7,5,3,4,3,2,2,3,4,4,3,4,4,4,3,4,4,4,3,3,3,3,4,2,3,3,4,3,3,3,4,4,4,3,2,2,3,3,3,4,4,4,3,4,4,4,3,3,3,3,3,5,3,2,3,4,4,3,3,3,4,3,3,3,3,2,3,1,3,3,3,3,3,2,3,3,3,3,3,2,3,5,7,4,5,3,3,6,3,4,4,7,4,5,1,,6,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,1,1,NA,NA,NA,NA,1,1,1,NA,NA,NA,1,NA,NA
2019-04-16T11:26:43Z,90,NA,2019-04-16T11:39:00Z,0,100,737,1,2019-04-16T11:39:00Z,9,5,4,3,4,7,6,7,7,7,7,7,4,1,1,1,1,4,4,4,4,5,6,6,5,2,1,1,5,4,3,5,4,4,4,3,2,1,5,4,4,3,4,4,4,3,5,4,4,4,3,2,4,3,4,3,5,5,3,5,4,3,4,4,3,5,4,3,3,3,5,3,2,3,2,4,3,4,2,1,2,5,5,5,5,5,1,5,2,1,3,2,1,2,4,4,2,5,1,3,10,5,5,0,10,8,0,1,2,0,8,8,5,1,,3,NA,NA,NA,1,NA,1,NA,1,NA,1,NA,1,1,NA,1,NA,5,NA,NA,NA,1,NA,NA,NA,NA,NA
2019-04-15T16:18:19Z,91,NA,2019-04-15T16:28:40Z,0,100,620,1,2019-04-15T16:28:41Z,8,5,6,7,1,5,2,5,7,7,7,7,7,1,2,4,1,5,4,7,7,2,6,3,2,2,5,2,5,5,5,1,4,5,2,5,5,5,5,5,5,5,5,5,1,5,3,5,2,1,5,5,4,5,5,1,3,1,5,2,2,5,4,3,5,5,5,5,5,2,5,3,4,2,2,2,5,3,5,1,5,4,3,2,5,5,1,5,5,3,1,2,2,4,5,5,4,5,2,3,10,10,5,0,10,10,0,5,0,3,10,10,5,1,,4,NA,NA,NA,NA,1,NA,NA,1,NA,1,NA,1,1,NA,2,NA,10,NA,NA,NA,1,NA,NA,NA,NA,NA
2019-04-23T18:53:36Z,92,NA,2019-04-23T19:03:51Z,0,100,614,1,2019-04-23T19:03:51Z,16,3,3,2,5,6,4,6,4,5,4,5,5,1,2,1,1,2,2,3,3,5,6,6,6,2,3,1,4,5,1,5,4,4,2,4,2,1,4,4,5,2,5,2,5,4,5,4,4,4,1,1,4,3,5,5,5,4,3,3,5,1,2,2,4,1,1,4,4,4,5,2,2,1,3,2,3,5,2,4,4,4,2,5,5,5,1,4,4,3,3,5,4,3,3,4,3,3,4,3,10,10,7,0,6,8,0,0,0,2,10,5,5,2,,4,NA,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
2019-04-22T15:10:43Z,93,NA,2019-04-22T15:21:52Z,0,100,669,1,2019-04-22T15:21:53Z,15,6,6,6,5,6,1,2,6,6,7,6,7,3,2,1,2,7,7,6,7,1,1,1,2,2,2,4,5,1,4,5,5,2,5,4,4,1,5,4,5,5,5,2,1,4,5,5,4,5,4,2,2,5,2,5,4,5,5,5,3,4,1,3,1,5,1,5,2,3,5,4,4,4,4,5,3,1,2,1,2,5,5,5,5,5,1,4,2,3,2,2,2,1,5,4,1,4,1,3,9,9,8,3,8,9,1,8,1,4,9,9,5,2,,4,NA,NA,NA,NA,1,NA,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA
2019-04-23T18:07:57Z,94,NA,2019-04-23T18:18:51Z,0,100,654,1,2019-04-23T18:18:52Z,16,5,5,5,3,2,2,2,4,6,5,3,4,4,2,3,2,4,4,4,4,4,6,5,4,2,1,4,4,3,3,5,4,4,3,4,1,1,4,5,3,3,4,1,5,4,5,4,3,4,3,1,4,4,1,5,4,5,4,4,4,1,2,4,5,5,1,3,4,4,5,3,2,4,1,3,3,3,3,2,3,4,4,5,5,4,1,5,2,2,4,3,2,4,4,3,4,4,3,3,2,6,6,1,6,7,1,5,1,7,8,7,5,2,,5,NA,1,NA,NA,NA,NA,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA
2019-04-15T17:47:07Z,95,NA,2019-04-15T18:01:02Z,0,100,835,1,2019-04-15T18:01:03Z,8,5,4,6,4,5,4,4,4,6,7,6,6,1,1,1,1,6,5,5,6,3,3,5,2,2,3,1,4,4,4,3,4,1,3,4,3,1,4,3,4,4,5,2,4,3,4,5,3,3,3,3,1,4,4,4,4,4,2,4,4,3,1,3,4,4,2,4,3,2,5,4,3,3,3,4,4,4,4,2,4,4,4,4,4,4,1,4,4,4,2,3,4,2,3,3,3,4,3,3,8,7,9,1,7,9,1,9,1,0,9,5,5,2,,4,NA,NA,NA,NA,1,NA,NA,1,NA,1,NA,1,1,NA,2,NA,8,NA,NA,NA,1,NA,NA,NA,NA,NA
2019-04-28T13:21:42Z,96,NA,2019-04-28T13:23:04Z,0,100,82,1,2019-04-28T13:23:05Z,15,5,5,4,6,2,3,3,3,2,6,6,5,3,2,3,5,5,6,7,6,2,1,2,1,NA,2,4,5,1,3,4,4,2,5,4,3,2,5,4,5,4,4,1,2,3,4,4,3,5,4,3,4,5,1,5,4,4,4,4,4,4,3,4,4,4,3,4,2,3,5,4,3,4,4,4,1,1,2,2,2,2,2,4,4,3,1,5,2,3,2,2,3,1,4,4,1,5,1,3,8,8,9,0,10,9,0,1,0,0,10,8,5,1,,4,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,NA,NA,2,9,NA,NA,NA,NA,1,NA,NA,NA,NA
2019-04-22T13:15:04Z,97,NA,2019-04-22T13:30:29Z,0,100,925,1,2019-04-22T13:30:29Z,15,4,4,5,4,5,5,5,5,5,4,4,3,3,4,5,3,3,4,3,4,3,5,5,4,2,2,3,3,4,2,3,2,2,2,4,2,4,3,3,3,3,4,2,4,3,4,2,3,3,3,3,3,3,2,4,3,2,3,3,3,3,3,2,4,3,3,3,2,3,5,3,3,3,3,4,2,3,4,3,3,4,2,3,3,3,2,3,3,2,2,3,4,3,3,3,3,2,3,3,5,5,5,6,7,5,4,4,4,5,5,6,5,2,,3,NA,1,NA,NA,NA,NA,NA,1,NA,NA,1,1,1,NA,NA,2,4,NA,NA,NA,NA,1,NA,NA,NA,NA
2019-04-22T18:46:06Z,98,NA,2019-04-22T18:51:14Z,0,100,307,1,2019-04-22T18:51:15Z,15,NA,4,5,5,4,2,6,4,3,3,3,5,5,2,3,2,4,6,2,5,4,4,2,4,2,3,4,3,4,3,2,4,2,2,3,2,4,2,3,4,3,4,3,3,3,4,3,4,5,2,4,NA,4,4,2,3,3,4,3,3,3,2,3,4,3,3,3,4,3,5,3,3,3,3,4,2,2,5,2,2,3,2,4,3,3,1,3,2,5,2,2,3,3,2,3,3,3,2,3,5,6,5,6,6,4,6,3,6,5,6,5,5,1,,6,NA,NA,NA,1,NA,NA,NA,1,NA,NA,1,1,1,NA,NA,1,2,NA,NA,NA,NA,1,NA,NA,NA,NA
2019-04-16T10:28:47Z,99,NA,2019-04-16T10:41:26Z,0,100,759,1,2019-04-16T10:41:27Z,9,5,4,4,5,3,4,5,3,5,5,5,5,3,2,3,2,4,5,4,5,3,4,5,5,2,3,2,4,2,4,3,4,2,3,4,3,1,4,4,3,4,5,3,4,5,4,5,3,4,3,2,2,4,3,3,4,4,4,4,3,2,2,5,4,4,4,5,3,4,5,4,4,3,3,4,3,2,2,2,5,4,3,4,4,4,1,4,2,2,2,3,3,2,3,4,2,4,2,3,NA,7,7,3,7,7,3,1,3,3,5,6,5,2,,3,NA,NA,NA,NA,1,NA,NA,1,NA,1,NA,1,1,NA,3,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA
2019-04-13T10:29:36Z,100,NA,2019-04-13T10:41:12Z,0,100,696,1,2019-04-13T10:41:12Z,6,7,7,7,7,1,3,1,2,6,7,6,6,1,2,1,3,7,7,7,7,1,2,2,1,2,2,2,5,2,5,4,4,3,5,5,4,1,5,4,5,3,5,2,1,4,4,5,1,5,4,2,3,5,2,4,5,5,5,4,5,4,3,5,2,5,3,5,4,4,5,4,5,5,5,5,2,4,3,2,4,5,4,5,5,4,1,5,1,3,2,2,4,3,5,5,2,5,2,3,10,10,10,0,10,10,0,0,0,0,10,10,5,1,,4,NA,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
2019-04-16T10:16:31Z,101,NA,2019-04-16T10:32:33Z,0,100,962,1,2019-04-16T10:32:34Z,9,1,1,1,1,7,5,7,7,7,4,4,4,1,1,1,1,4,4,4,2,2,6,4,6,2,4,2,5,4,5,4,4,1,1,4,3,1,5,5,5,3,5,2,5,3,3,5,2,2,3,5,3,2,4,4,3,5,5,1,5,3,1,4,4,5,3,3,4,1,5,2,1,1,3,3,4,3,1,1,5,4,2,2,3,4,1,4,1,5,1,3,5,2,3,2,1,4,3,3,5,0,0,2,5,9,3,5,6,5,5,3,5,2,,2,NA,NA,NA,1,NA,NA,NA,1,NA,1,NA,1,1,NA,1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA
2019-04-17T13:38:19Z,102,NA,2019-04-17T14:06:59Z,0,100,1720,1,2019-04-17T14:07:00Z,10,7,5,4,3,3,3,7,7,3,7,7,7,5,7,5,4,3,5,6,4,3,4,5,5,2,3,2,4,1,3,3,5,1,2,5,NA,1,3,5,3,4,3,4,5,3,3,4,4,5,3,3,3,5,3,3,3,5,3,3,5,3,2,3,5,3,1,5,3,3,5,3,3,3,3,5,4,3,4,5,5,5,5,5,5,5,1,5,1,2,1,1,1,1,3,3,1,3,1,3,10,5,3,2,10,10,1,4,6,5,4,5,5,1,,2,NA,NA,NA,NA,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
2019-04-23T12:30:28Z,103,NA,2019-04-23T12:32:54Z,0,100,145,1,2019-04-23T12:32:55Z,16,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,4,3,4,3,2,3,3,3,3,4,3,2,3,3,3,3,4,3,4,3,2,4,2,4,3,4,5,6,5,5,5,5,4,6,6,6,5,6,1,,3,NA,NA,NA,NA,1,NA,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA
2019-04-22T14:29:50Z,104,NA,2019-04-22T14:45:20Z,0,100,929,1,2019-04-22T14:45:20Z,15,7,7,7,7,2,1,1,1,7,7,7,7,1,1,1,1,7,7,7,7,1,1,1,2,2,4,1,5,1,5,2,5,4,5,5,5,1,5,4,5,5,5,2,2,5,1,5,4,5,5,3,4,5,1,5,1,5,5,5,3,5,1,4,1,5,4,5,4,1,5,5,5,5,5,5,1,1,3,1,4,4,5,5,4,4,1,5,1,1,1,1,1,1,5,5,1,5,1,3,10,0,1,0,9,8,0,1,1,5,10,8,5,1,,2,NA,1,NA,NA,NA,NA,NA,1,NA,NA,1,1,2,1,NA,1,3,NA,NA,NA,NA,1,NA,NA,NA,NA
2019-04-22T10:08:46Z,105,NA,2019-04-22T11:09:41Z,0,100,3654,1,2019-04-22T11:09:42Z,15,7,7,7,7,5,2,2,2,5,7,7,7,1,1,1,5,7,6,7,5,4,4,2,4,1,4,1,4,2,5,4,5,2,4,5,4,1,5,3,4,5,5,2,2,5,2,5,1,5,4,3,1,5,1,3,3,5,5,3,5,5,2,5,2,5,3,5,2,3,5,5,5,5,5,5,5,4,3,3,5,5,5,5,5,4,1,5,2,3,4,2,3,1,5,5,1,5,1,3,10,10,8,0,9,8,3,6,0,10,10,8,5,2,,5,NA,NA,NA,1,NA,NA,NA,1,NA,NA,1,1,1,NA,NA,1,3,NA,NA,NA,NA,1,NA,NA,NA,NA
2019-04-16T12:59:24Z,106,NA,2019-04-16T13:56:46Z,0,100,3441,1,2019-04-16T13:56:46Z,9,5,5,7,4,4,4,3,4,5,6,5,5,2,2,2,3,5,5,4,3,2,2,6,3,2,2,3,4,2,3,4,3,1,4,2,3,1,4,2,3,3,4,1,4,4,4,5,2,3,1,1,1,5,3,5,4,4,5,3,4,2,2,4,3,2,1,2,2,4,5,4,4,5,4,5,5,4,3,2,4,5,5,5,5,5,1,4,3,4,2,4,3,3,5,4,1,5,1,3,9,5,6,2,9,7,2,3,8,10,8,6,5,2,,3,NA,NA,NA,NA,NA,1,NA,1,NA,1,NA,1,1,NA,1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA
2019-04-12T12:16:52Z,107,NA,2019-04-12T12:46:57Z,0,100,1804,1,2019-04-12T12:46:57Z,5,6,4,3,4,3,4,2,4,6,5,6,6,4,3,4,4,5,5,5,4,4,5,5,6,2,3,3,5,2,5,3,4,3,2,5,5,2,4,4,3,4,3,1,4,5,3,3,2,2,4,5,1,3,4,4,4,4,3,2,1,4,2,3,3,5,2,4,4,5,5,3,3,3,3,3,2,2,3,3,3,3,4,3,3,4,1,4,4,2,2,2,3,3,3,3,3,4,2,3,6,8,7,3,7,7,3,4,3,4,6,7,5,2,,3,NA,1,NA,NA,NA,NA,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,4,1,1,NA,NA,NA,1,NA,NA
2019-04-23T05:55:07Z,108,NA,2019-04-23T06:06:21Z,0,100,674,1,2019-04-23T06:06:22Z,16,5,4,4,5,4,4,5,4,6,6,6,5,3,2,3,5,6,5,6,6,2,3,3,3,2,3,2,3,2,4,2,4,3,2,4,4,2,3,4,5,4,5,2,2,4,2,4,4,4,3,4,2,4,2,3,4,4,3,3,4,4,2,3,2,3,4,4,4,3,5,3,3,2,3,4,3,2,4,2,3,4,3,4,4,2,1,4,3,3,2,3,3,1,4,4,1,3,3,3,6,5,5,5,6,6,2,5,6,6,5,4,5,1,,2,NA,NA,NA,1,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
2019-04-22T14:26:43Z,109,NA,2019-04-22T19:54:23Z,0,43,19660,0,2019-04-29T19:54:33Z,15,6,4,5,6,2,5,4,6,5,7,6,7,3,3,4,3,6,4,6,6,4,4,4,3,2,4,3,5,2,5,3,4,3,4,5,5,2,5,3,4,5,4,2,3,4,2,5,2,4,3,3,3,4,4,5,2,4,5,5,2,5,2,5,4,4,2,5,3,4,5,5,4,4,5,5,3,2,5,3,5,4,3,5,4,5,1,3,1,3,1,1,3,2,4,5,1,4,2,3,9,3,8,2,8,9,0,3,5,3,3,6,5,2,,2,NA,1,NA,NA,NA,NA,NA,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-04-16T11:07:10Z,110,NA,2019-04-16T11:26:37Z,0,100,1166,1,2019-04-16T11:26:38Z,9,3,5,3,4,4,3,5,2,4,3,3,4,5,3,5,4,5,5,6,6,6,7,4,6,2,5,5,4,4,4,2,4,3,2,4,3,4,5,5,5,NA,4,4,5,5,1,3,4,1,4,5,4,2,4,2,3,2,3,3,2,4,4,4,5,3,2,3,3,4,5,3,3,3,3,3,3,3,2,4,5,2,3,4,3,2,1,4,2,4,3,3,5,1,3,3,3,4,2,3,4,8,7,1,8,6,1,2,1,2,4,10,5,1,,3,NA,NA,NA,NA,1,NA,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA
2019-04-23T10:20:39Z,111,NA,2019-04-23T10:36:21Z,0,100,942,1,2019-04-23T10:36:26Z,16,4,4,2,1,6,5,5,6,4,4,4,4,3,3,3,4,4,4,4,4,4,4,4,5,2,3,3,3,4,3,3,3,4,2,4,3,2,3,2,4,4,3,4,4,4,4,3,4,3,3,3,4,3,3,4,3,4,3,3,3,4,4,3,3,3,2,3,4,4,5,2,3,1,2,2,3,2,2,1,3,2,2,1,1,1,1,3,2,2,2,3,3,2,3,3,2,2,1,3,3,5,5,5,2,3,6,7,6,6,7,7,5,1,,3,NA,1,NA,NA,NA,NA,NA,1,NA,NA,1,1,1,NA,NA,2,4,NA,NA,NA,NA,1,NA,NA,NA,NA
2019-04-16T10:00:17Z,112,NA,2019-04-16T10:07:38Z,0,100,441,1,2019-04-16T10:07:38Z,9,3,4,5,4,5,5,5,4,5,5,5,5,1,1,2,3,4,3,4,4,5,4,5,3,2,2,4,4,2,3,4,4,3,3,4,1,2,4,3,3,3,5,4,3,5,4,4,4,3,2,1,2,3,4,4,5,4,4,4,2,2,3,4,4,3,2,5,3,4,5,3,3,3,3,3,2,2,3,2,4,4,4,4,4,4,1,5,2,2,2,2,2,2,4,3,2,4,2,3,9,5,7,1,5,7,2,2,2,2,8,9,5,2,,3,NA,NA,NA,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
2019-04-13T16:09:07Z,113,NA,2019-04-13T16:17:38Z,0,100,511,1,2019-04-13T16:17:38Z,6,3,5,5,3,3,1,4,3,5,6,5,4,2,1,2,2,4,5,5,5,3,3,3,4,2,3,2,3,1,4,3,4,5,4,2,3,2,4,2,3,3,3,2,2,4,3,4,4,4,2,3,4,4,3,1,3,4,3,4,4,3,4,4,1,3,4,3,3,1,5,2,2,2,4,3,2,4,2,2,2,3,2,1,1,1,1,4,2,3,2,3,2,1,4,4,2,3,2,3,1,0,0,8,2,5,5,4,9,5,5,4,5,2,,3,NA,1,NA,NA,NA,NA,NA,1,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA
